scenario,date,cash,position_value,total_equity,turnover,cum_return
no_trend_filter_top3,2025-07-14,2.62242173392868e-07,967079.7307063064,967079.7307065686,0.0,-0.0329202692934313
no_trend_filter_top3,2025-07-15,2.622528706578881e-07,957062.9506296996,957062.9506299618,0.0,-0.0429370493700381
no_trend_filter_top3,2025-07-16,2.622635683592662e-07,952745.265345908,952745.2653461704,0.0,-0.0472547346538296
no_trend_filter_top3,2025-07-17,2.622742664970202e-07,950222.2276816496,950222.227681912,0.0,-0.0497777723180881
no_trend_filter_top3,2025-07-18,2.6228496507116776e-07,956031.4273738832,956031.4273741454,0.0,-0.0439685726258546
no_trend_filter_top3,2025-07-21,2.0291190594434738e-07,957291.4038569928,957291.4038571956,1.993991189543135,-0.0427085961428043
no_trend_filter_top3,2025-07-22,2.0292018303573025e-07,960514.7452484064,960514.7452486092,0.0,-0.0394852547513906
no_trend_filter_top3,2025-07-23,2.0292846046474853e-07,960581.3092910494,960581.3092912524,0.0,-0.0394186907087477
no_trend_filter_top3,2025-07-24,2.02936738231416e-07,968994.090272813,968994.090273016,0.0,-0.0310059097269841
no_trend_filter_top3,2025-07-25,2.0294501633574642e-07,967941.4577386486,967941.4577388515,0.0,-0.0320585422611484
no_trend_filter_top3,2025-07-28,2.0296985267485298e-07,982494.005623844,982494.0056240468,0.0,-0.0175059943759532
no_trend_filter_top3,2025-07-29,2.029781321299729e-07,1000227.1174036232,1000227.1174038262,0.0,0.0002271174038261
no_trend_filter_top3,2025-07-30,2.029864119228246e-07,991741.296295762,991741.2962959652,0.0,-0.0082587037040349
no_trend_filter_top3,2025-07-31,2.029946920534219e-07,981167.5205819312,981167.520582134,0.0,-0.0188324794178658
no_trend_filter_top3,2025-08-01,2.030029725217786e-07,974332.8481570852,974332.8481572884,0.0,-0.0256671518427117
no_trend_filter_top3,2025-08-04,2.3463508114218715e-07,977614.7628773096,977614.7628775444,1.319593365089553,-0.0223852371224556
no_trend_filter_top3,2025-08-05,2.3464465227109258e-07,986742.7297455732,986742.729745808,0.0,-0.0132572702541921
no_trend_filter_top3,2025-08-06,2.3465422379041922e-07,988397.0185431142,988397.0185433488,0.0,-0.0116029814566511
no_trend_filter_top3,2025-08-07,2.34663795700183e-07,971772.4860627052,971772.48606294,0.0,-0.0282275139370601
no_trend_filter_top3,2025-08-08,2.346733680003998e-07,966095.6585747988,966095.6585750337,0.0,-0.0339043414249664
no_trend_filter_top3,2025-08-11,2.3470208724392786e-07,976718.3466550956,976718.3466553304,0.0,-0.0232816533446696
no_trend_filter_top3,2025-08-12,2.347116611061161e-07,975484.0698799444,975484.0698801792,0.0,-0.0245159301198208
no_trend_filter_top3,2025-08-13,2.347212353588371e-07,1006245.783897982,1006245.7838982168,0.0,0.0062457838982166
no_trend_filter_top3,2025-08-14,2.3473081000210666e-07,996012.0400007626,996012.0400009973,0.0,-0.0039879599990026
no_trend_filter_top3,2025-08-15,2.347403850359408e-07,1011790.0214907484,1011790.021490983,0.0,0.0117900214909829
no_trend_filter_top3,2025-08-18,2.45578121393919e-07,1018800.1848796848,1018800.1848799302,1.3243199824949894,0.0188001848799301
no_trend_filter_top3,2025-08-19,2.455881389064102e-07,1015029.1614267704,1015029.161427016,0.0,0.0150291614270161
no_trend_filter_top3,2025-08-20,2.455981568275313e-07,1028640.8927809926,1028640.8927812382,0.0,0.0286408927812382
no_trend_filter_top3,2025-08-21,2.456081751572989e-07,1027414.3438930908,1027414.3438933364,0.0,0.0274143438933363
no_trend_filter_top3,2025-08-22,2.456181938957298e-07,1043234.7709936374,1043234.770993883,0.0,0.0432347709938829
no_trend_filter_top3,2025-08-25,2.456482525631683e-07,1061163.049452931,1061163.0494531766,0.0,0.0611630494531765
no_trend_filter_top3,2025-08-26,2.456582729364187e-07,1058467.1562463804,1058467.156246626,0.0,0.0584671562466261
no_trend_filter_top3,2025-08-27,2.456682937184157e-07,1042099.7939536223,1042099.793953868,0.0,0.042099793953868
no_trend_filter_top3,2025-08-28,2.456783149091759e-07,1058017.938241294,1058017.9382415398,0.0,0.0580179382415397
no_trend_filter_top3,2025-08-29,2.45688336508716e-07,1061666.054909442,1061666.0549096875,0.0,0.0616660549096874
no_trend_filter_top3,2025-09-01,2.252636477351189e-07,1104038.184144181,1104038.184144406,1.9201250167164412,0.104038184144406
no_trend_filter_top3,2025-09-02,2.252728365887195e-07,1040405.564318114,1040405.5643183392,0.0,0.0404055643183391
no_trend_filter_top3,2025-09-03,2.252820258171477e-07,1055194.9109273222,1055194.9109275476,0.0,0.0551949109275475
no_trend_filter_top3,2025-09-04,2.252912154204188e-07,965668.17275477,965668.1727549954,0.0,-0.0343318272450046
no_trend_filter_top3,2025-09-05,2.253004053985481e-07,1030262.7210122604,1030262.7210124856,0.0,0.0302627210124855
no_trend_filter_top3,2025-09-08,2.2532797758223786e-07,990411.6135995436,990411.6135997688,0.0,-0.0095883864002311
no_trend_filter_top3,2025-09-09,2.253371690599527e-07,969060.9301902856,969060.930190511,0.0,-0.0309390698094889
no_trend_filter_top3,2025-09-10,2.253463609126022e-07,1009419.6921717778,1009419.6921720032,0.0,0.0094196921720031
no_trend_filter_top3,2025-09-11,2.2535555314020165e-07,1110350.6270926893,1110350.627092915,0.0,0.1103506270929146
no_trend_filter_top3,2025-09-12,2.253647457427663e-07,1088318.2154660714,1088318.2154662968,0.0,0.0883182154662967
no_trend_filter_top3,2025-09-15,1.1746305972337725e-07,1078059.1109777985,1078059.110977916,0.6766882719519084,0.078059110977916
no_trend_filter_top3,2025-09-16,1.1746785122378189e-07,1086061.2324617966,1086061.2324619142,0.0,0.0860612324619141
no_trend_filter_top3,2025-09-17,1.174726429196393e-07,1096216.2949952148,1096216.2949953324,0.0,0.0962162949953324
no_trend_filter_top3,2025-09-18,1.174774348109574e-07,1101811.075938088,1101811.0759382057,0.0,0.1018110759382053
no_trend_filter_top3,2025-09-19,1.1748222689774419e-07,1108796.9710178454,1108796.971017963,0.0,0.108796971017963
no_trend_filter_top3,2025-09-22,1.1749660433099636e-07,1127730.1650377763,1127730.165037894,0.0,0.1277301650378939
no_trend_filter_top3,2025-09-23,1.1750139719973761e-07,1135402.4419195557,1135402.4419196732,0.0,0.1354024419196733
no_trend_filter_top3,2025-09-24,1.175061902639874e-07,1141168.5785982944,1141168.578598412,0.0,0.141168578598412
no_trend_filter_top3,2025-09-25,1.1751098352375373e-07,1163434.3349084368,1163434.3349085543,0.0,0.1634343349085543
no_trend_filter_top3,2025-09-26,1.1751577697904453e-07,1126108.96588816,1126108.9658882776,0.0,0.1261089658882777
no_trend_filter_top3,2025-09-29,2.3673055693507197e-07,1152524.9281398712,1152524.928140108,1.9348516811293872,0.1525249281401079
no_trend_filter_top3,2025-09-30,2.367402135416853e-07,1182214.496844422,1182214.4968446589,0.0,0.1822144968446588
no_trend_filter_top3,2025-10-09,2.3682714072899243e-07,1188313.650621323,1188313.6506215597,0.0,0.1883136506215594
no_trend_filter_top3,2025-10-10,2.368368012754085e-07,1101910.6518007452,1101910.651800982,0.0,0.101910651800982
no_trend_filter_top3,2025-10-13,2.3317988961935046e-07,1089771.3703185515,1089771.3703187848,0.6303594280980297,0.0897713703187848
no_trend_filter_top3,2025-10-14,2.331894013887365e-07,1045533.9098678408,1045533.909868074,0.0,0.045533909868074
no_trend_filter_top3,2025-10-15,2.3319891354612243e-07,1072627.2381883566,1072627.23818859,0.0,0.0726272381885899
no_trend_filter_top3,2025-10-16,2.332084260915239e-07,1072900.7722477007,1072900.772247934,0.0,0.072900772247934
no_trend_filter_top3,2025-10-17,2.3321793902495693e-07,1027208.8863668524,1027208.8863670856,0.0,0.0272088863670854
no_trend_filter_top3,2025-10-20,2.3324648015360325e-07,1035200.3824567532,1035200.3824569864,0.0,0.0352003824569864
no_trend_filter_top3,2025-10-21,2.332559946393205e-07,1052971.3634227244,1052971.3634229577,0.0,0.0529713634229576
no_trend_filter_top3,2025-10-22,2.3326550951314843e-07,1036844.6297969212,1036844.6297971546,0.0,0.0368446297971545
no_trend_filter_top3,2025-10-23,2.332750247751027e-07,1049658.6566601973,1049658.6566604306,0.0,0.0496586566604306
no_trend_filter_top3,2025-10-24,2.3328454042519938e-07,1076577.6996352144,1076577.6996354477,0.0,0.0765776996354477
no_trend_filter_top3,2025-10-27,2.3032771423459053e-07,1104924.360796203,1104924.3607964332,1.9626185357631023,0.1049243607964331
no_trend_filter_top3,2025-10-28,2.303371096593186e-07,1106806.0898900486,1106806.0898902789,0.0,0.1068060898902789
no_trend_filter_top3,2025-10-29,2.303465054673006e-07,1132155.2294484808,1132155.229448711,0.0,0.1321552294487109
no_trend_filter_top3,2025-10-30,2.3035590165855225e-07,1110458.516225076,1110458.5162253063,0.0,0.1104585162253062
no_trend_filter_top3,2025-10-31,2.3036529823308905e-07,1071082.5744949027,1071082.574495133,0.0,0.0710825744951331
no_trend_filter_top3,2025-11-03,2.303934902565672e-07,1093876.8434578597,1093876.84345809,0.0,0.0938768434580898
no_trend_filter_top3,2025-11-04,2.3040288836440127e-07,1063712.8885372027,1063712.8885374332,0.0,0.0637128885374331
no_trend_filter_top3,2025-11-05,2.3041228685559866e-07,1048548.2314235704,1048548.2314238008,0.0,0.0485482314238008
no_trend_filter_top3,2025-11-06,2.304216857301752e-07,1079289.0649087508,1079289.064908981,0.0,0.0792890649089812
no_trend_filter_top3,2025-11-07,2.304310849881463e-07,1065495.6023739562,1065495.6023741867,0.0,0.0654956023741868
no_trend_filter_top3,2025-11-10,2.274173311889172e-07,1037601.3130163394,1037601.3130165668,2.06440539339076,0.0376013130165668
no_trend_filter_top3,2025-11-11,2.274266078946065e-07,1035085.3468440548,1035085.3468442824,0.0,0.0350853468442824
no_trend_filter_top3,2025-11-12,2.27435884978707e-07,1011679.1589751238,1011679.1589753513,0.0,0.0116791589753513
no_trend_filter_top3,2025-11-13,2.2744516244123417e-07,1072789.4600460925,1072789.46004632,0.0,0.0727894600463199
no_trend_filter_top3,2025-11-14,2.2745444028220345e-07,1045025.8728488636,1045025.872849091,0.0,0.0450258728490908
no_trend_filter_top3,2025-11-17,2.2748227607591813e-07,1053629.5505411734,1053629.550541401,0.0,0.0536295505414008
no_trend_filter_top3,2025-11-18,2.2749155543081015e-07,1005876.420207419,1005876.4202076464,0.0,0.0058764202076464
no_trend_filter_top3,2025-11-19,2.2750083516422145e-07,1008779.3168062768,1008779.3168065044,0.0,0.0087793168065042
no_trend_filter_top3,2025-11-20,2.2751011527616741e-07,989507.8617444384,989507.861744666,0.0,-0.0104921382553341
no_trend_filter_top3,2025-11-21,2.2751939576666362e-07,932538.4023405848,932538.402340812,0.0,-0.0674615976591879
no_trend_filter_top3,2025-11-24,7.089511200319976e-10,929524.075695238,929524.0756952388,0.003049148263095,-0.0704759243047613
no_trend_filter_top3,2025-11-25,7.089800392478473e-10,951754.7149676428,951754.7149676436,0.0,-0.0482452850323563
no_trend_filter_top3,2025-11-26,7.090089596433569e-10,957436.1431235648,957436.1431235656,0.0,-0.0425638568764344
no_trend_filter_top3,2025-11-27,7.090378812185742e-10,957283.5129487126,957283.5129487131,0.0,-0.0427164870512867
no_trend_filter_top3,2025-11-28,7.090668039735473e-10,970632.8496326508,970632.8496326515,0.0,-0.0293671503673484
no_trend_filter_top3,2025-12-01,7.091535793174839e-10,973926.6445421228,973926.6445421234,0.0,-0.0260733554578765
no_trend_filter_top3,2025-12-02,7.09182506791962e-10,958340.3327388624,958340.3327388632,0.0,-0.0416596672611367
no_trend_filter_top3,2025-12-03,7.092114354464367e-10,945775.7942266482,945775.7942266488,0.0,-0.0542242057733511
no_trend_filter_top3,2025-12-04,7.09240365280956e-10,951696.005269718,951696.0052697186,0.0,-0.0483039947302814
no_trend_filter_top3,2025-12-05,7.092692962955682e-10,960636.0175561092,960636.01755611,0.0,-0.0393639824438899
no_trend_filter_top3,2025-12-08,2.037850208580494e-07,995624.269813008,995624.269813212,1.9301553929534525,-0.0043757301867881
no_trend_filter_top3,2025-12-09,2.037933335651439e-07,1003846.3173891958,1003846.3173893996,0.0,0.0038463173893996
no_trend_filter_top3,2025-12-10,2.0380164661132665e-07,1014222.677068054,1014222.6770682578,0.0,0.0142226770682578
no_trend_filter_top3,2025-12-11,2.038099599966114e-07,983517.4254136144,983517.4254138182,0.0,-0.0164825745861817
no_trend_filter_top3,2025-12-12,2.038182737210121e-07,996582.4954000042,996582.495400208,0.0,-0.0034175045997919
no_trend_filter_top3,2025-12-15,2.038432169290477e-07,980205.3777833944,980205.3777835984,0.0,-0.0197946222164017
no_trend_filter_top3,2025-12-16,2.0385153201005025e-07,954557.6122202903,954557.6122204942,0.0,-0.0454423877795058
no_trend_filter_top3,2025-12-17,2.038598474302378e-07,997771.4662609576,997771.4662611614,0.0,-0.0022285337388385
no_trend_filter_top3,2025-12-18,2.0386816318962425e-07,986097.1145128394,986097.1145130432,0.0,-0.0139028854869568
no_trend_filter_top3,2025-12-19,2.0387647928822346e-07,998850.4656879216,998850.4656881252,0.0,-0.0011495343118747
no_trend_filter_top3,2025-12-22,1.5519617591053247e-08,1033705.2338581769,1033705.2338581925,0.0358626985991465,0.0337052338581922
no_trend_filter_top3,2025-12-23,1.5520250660327476e-08,1029577.1095939142,1029577.1095939296,0.0,0.0295771095939296
no_trend_filter_top3,2025-12-24,1.5520883755425586e-08,1043629.7956104605,1043629.795610476,0.0,0.0436297956104758
no_trend_filter_top3,2025-12-25,1.552151687634862e-08,1045028.4161042288,1045028.4161042444,0.0,0.0450284161042444
no_trend_filter_top3,2025-12-26,1.5522150023097642e-08,1054154.9989288342,1054154.9989288498,0.0,0.0541549989288498
no_trend_filter_top3,2025-12-29,1.552404961831115e-08,1049224.0472959713,1049224.047295987,0.0,0.0492240472959868
no_trend_filter_top3,2025-12-30,1.5524682868374647e-08,1057770.8381012983,1057770.838101314,0.0,0.0577708381013142
no_trend_filter_top3,2025-12-31,1.5525316144269394e-08,1057286.8628483163,1057286.862848332,0.0,0.0572868628483318
no_trend_filter_top3,2026-01-05,1.825392246246338e-07,1083132.4442049633,1083132.4442051458,0.6726370970510305,0.0831324442051457
no_trend_filter_top3,2026-01-06,1.825466706827453e-07,1083868.4090205857,1083868.4090207682,0.0,0.0838684090207682
no_trend_filter_top3,2026-01-07,1.8255411704459306e-07,1092407.1908718294,1092407.190872012,0.0,0.0924071908720118
no_trend_filter_top3,2026-01-08,1.825615637101895e-07,1086032.2709710596,1086032.270971242,0.0,0.086032270971242
no_trend_filter_top3,2026-01-09,1.8256901067954693e-07,1103833.2732284537,1103833.2732286362,0.0,0.1038332732286362
no_trend_filter_top3,2026-01-12,1.825913534103095e-07,1168657.1514702977,1168657.15147048,0.0,0.16865715147048
no_trend_filter_top3,2026-01-13,1.8259880159483505e-07,1117541.4930831809,1117541.4930833634,0.0,0.1175414930833633
no_trend_filter_top3,2026-01-14,1.8260625008318358e-07,1143060.5739974272,1143060.5739976098,0.0,0.1430605739976098
no_trend_filter_top3,2026-01-15,1.8261369887536748e-07,1133477.668100924,1133477.6681011063,0.0,0.1334776681011065
no_trend_filter_top3,2026-01-16,1.826211479713992e-07,1126482.8458980098,1126482.8458981924,0.0,0.1264828458981923
no_trend_filter_top3,2026-01-19,2.3515895009040838e-07,1104578.358874361,1104578.3588745962,2.0057921798974863,0.1045783588745961
no_trend_filter_top3,2026-01-20,2.3516854258874077e-07,1098017.972140082,1098017.972140317,0.0,0.0980179721403171
no_trend_filter_top3,2026-01-21,2.351781354783661e-07,1124310.7911303071,1124310.7911305423,0.0,0.1243107911305423
no_trend_filter_top3,2026-01-22,2.3518772875930026e-07,1119052.7837631158,1119052.783763351,0.0,0.1190527837633508
no_trend_filter_top3,2026-01-23,2.351973224315592e-07,1152484.6729849582,1152484.672985193,0.0,0.1524846729851934
no_trend_filter_top3,2026-01-26,2.3522610579644465e-07,1188786.5973346145,1188786.5973348494,0.0,0.1887865973348494
no_trend_filter_top3,2026-01-27,2.352357010341625e-07,1188573.702790039,1188573.702790274,0.0,0.188573702790274
no_trend_filter_top3,2026-01-28,2.3524529666328493e-07,1247782.9316049046,1247782.9316051395,0.0,0.2477829316051396
no_trend_filter_top3,2026-01-29,2.3525489268382802e-07,1252175.7335075927,1252175.733507828,0.0,0.2521757335078278
no_trend_filter_top3,2026-01-30,2.3526448909580767e-07,1163229.0499501007,1163229.049950336,0.0,0.1632290499503359
no_trend_filter_top3,2026-02-02,8.416827768087387e-08,1077461.3434443637,1077461.343444448,0.6799305621879297,0.077461343444448
no_trend_filter_top3,2026-02-03,8.417171103547504e-08,1153282.2291287482,1153282.2291288325,0.0,0.1532822291288325
no_trend_filter_top3,2026-02-04,8.417514453012805e-08,1153293.3402042529,1153293.3402043371,0.0,0.153293340204337
no_trend_filter_top3,2026-02-05,8.417857816483865e-08,1093579.001699477,1093579.0016995613,0.0,0.0935790016995612
no_trend_filter_top3,2026-02-06,8.418201193961254e-08,1094716.822723896,1094716.8227239803,0.0,0.0947168227239803
no_trend_filter_top3,2026-02-09,8.419231410437103e-08,1126107.4518630465,1126107.4518631308,0.0,0.1261074518631308
no_trend_filter_top3,2026-02-10,8.419574843945519e-08,1121636.2849945975,1121636.2849946818,0.0,0.1216362849946819
no_trend_filter_top3,2026-02-11,8.41991829146312e-08,1136491.8000312154,1136491.8000312997,0.0,0.1364918000312998
no_trend_filter_top3,2026-02-12,8.420261752990478e-08,1154709.1550025323,1154709.1550026168,0.0,0.1547091550026167
no_trend_filter_top3,2026-02-13,8.420605228528166e-08,1134247.4198410292,1134247.4198411135,0.0,0.1342474198411134
no_trend_filter_top3,2026-02-24,2.8352951630949974e-07,1202326.4881633478,1202326.4881636314,1.2956953303252157,0.2023264881636313
no_trend_filter_top3,2026-02-25,2.835410819182565e-07,1216198.7679081757,1216198.7679084593,0.0,0.2161987679084593
no_trend_filter_top3,2026-02-26,2.835526479987924e-07,1280678.387511367,1280678.3875116506,0.0,0.2806783875116505
no_trend_filter_top3,2026-02-27,2.8356421455112656e-07,1272824.0973429864,1272824.09734327,0.0,0.27282409734327
no_trend_filter_top3,2026-03-02,2.83598917039112e-07,1272240.0664025275,1272240.066402811,0.0,0.272240066402811
no_trend_filter_top3,2026-03-03,2.836104854788321e-07,1203222.1790783915,1203222.179078675,0.0,0.203222179078675
no_trend_filter_top3,2026-03-04,2.836220543904469e-07,1228385.6948474566,1228385.6948477402,0.0,0.2283856948477403
no_trend_filter_top3,2026-03-05,2.836336237739755e-07,1295445.9593716655,1295445.9593719493,0.0,0.2954459593719494
no_trend_filter_top3,2026-03-06,2.836451936294372e-07,1301157.9408903306,1301157.9408906142,0.0,0.3011579408906142
no_trend_filter_top3,2026-03-09,1.5337718650698662e-08,1294317.997302238,1294317.9973022533,0.0282311540253731,0.2943179973022531
no_trend_filter_top3,2026-03-10,1.5338344300032972e-08,1315663.6617751005,1315663.661775116,0.0,0.3156636617751158
no_trend_filter_top3,2026-03-11,1.533896997488848e-08,1302609.0499921325,1302609.0499921478,0.0,0.3026090499921479
no_trend_filter_top3,2026-03-12,1.533959567526624e-08,1286497.684124597,1286497.6841246125,0.0,0.2864976841246125
no_trend_filter_top3,2026-03-13,1.5340221401167292e-08,1262248.563053049,1262248.5630530645,0.0,0.2622485630530642
no_trend_filter_top3,2026-03-16,1.5342098732020584e-08,1253776.6196360989,1253776.6196361142,0.0,0.2537766196361142
no_trend_filter_top3,2026-03-17,1.5342724560025202e-08,1214567.0875787274,1214567.0875787428,0.0,0.2145670875787426
no_trend_filter_top3,2026-03-18,1.5343350413558314e-08,1245616.826563633,1245616.8265636484,0.0,0.2456168265636484
no_trend_filter_top3,2026-03-19,1.5343976292620962e-08,1212606.658345737,1212606.6583457524,0.0,0.2126066583457524
no_trend_filter_top3,2026-03-20,1.534460219721419e-08,1190690.3565681032,1190690.3565681186,0.0,0.1906903565681186
no_trend_filter_top3,2026-03-23,5.3514668252319106e-09,1139500.3813276808,1139500.381327686,0.0577824511446436,0.139500381327686
no_trend_filter_top3,2026-03-24,5.351685119864444e-09,1171898.6849645523,1171898.684964558,0.0,0.1718986849645578
no_trend_filter_top3,2026-03-25,5.351903423401554e-09,1204793.657850237,1204793.6578502425,0.0,0.2047936578502425
no_trend_filter_top3,2026-03-26,5.352121735843605e-09,1171246.610757448,1171246.6107574534,0.0,0.1712466107574533
no_trend_filter_top3,2026-03-27,5.352340057190959e-09,1177622.4614518485,1177622.4614518536,0.0,0.1776224614518535
no_trend_filter_top3,2026-03-30,5.352995074668472e-09,1173472.8153601484,1173472.8153601538,0.0,0.1734728153601537
no_trend_filter_top3,2026-03-31,5.353213431640671e-09,1134744.9993059598,1134744.9993059651,0.0,0.134744999305965
no_trend_filter_top3,2026-04-01,5.3534317975199905e-09,1158939.1245398456,1158939.124539851,0.0,0.158939124539851
no_trend_filter_top3,2026-04-02,5.353650172306791e-09,1128675.5769720469,1128675.5769720522,0.0,0.1286755769720522
no_trend_filter_top3,2026-04-03,5.353868556001439e-09,1120966.8099069025,1120966.8099069076,0.0,0.1209668099069076
no_trend_filter_top3,2026-04-07,2.725282683968544e-07,1119700.8929928874,1119700.89299316,1.3366708503128717,0.11970089299316
no_trend_filter_top3,2026-04-08,2.725393852476446e-07,1193578.4268891453,1193578.426889418,0.0,0.1935784268894178
no_trend_filter_top3,2026-04-09,2.725505025519084e-07,1197431.4904900582,1197431.4904903308,0.0,0.1974314904903309
no_trend_filter_top3,2026-04-10,2.725616203096643e-07,1213038.1470060078,1213038.1470062805,0.0,0.2130381470062805
no_trend_filter_top3,2026-04-13,2.7259497630406945e-07,1204424.15837755,1204424.1583778227,0.0,0.2044241583778228
no_trend_filter_top3,2026-04-14,2.726060958759787e-07,1222408.16765268,1222408.1676529527,0.0,0.2224081676529528
no_trend_filter_top3,2026-04-15,2.726172159014725e-07,1217531.7035608084,1217531.703561081,0.0,0.2175317035610811
no_trend_filter_top3,2026-04-16,2.7262833638056933e-07,1249494.61553294,1249494.615533213,0.0,0.2494946155332127
no_trend_filter_top3,2026-04-17,2.726394573132878e-07,1291098.708550804,1291098.7085510767,0.0,0.2910987085510768
no_trend_filter_top3,2026-04-20,3.534369170665741e-07,1308834.1449038214,1308834.1449041748,0.6587952100611222,0.3088341449041749
no_trend_filter_top3,2026-04-21,3.53451334306642e-07,1308470.8912628829,1308470.8912632363,0.0,0.3084708912632363
no_trend_filter_top3,2026-04-22,3.534657521348116e-07,1374967.1782972398,1374967.1782975933,0.0,0.3749671782975932
no_trend_filter_top3,2026-04-23,3.534801705511067e-07,1357163.237408426,1357163.2374087796,0.0,0.3571632374087796
no_trend_filter_top3,2026-04-24,3.5349458955555133e-07,1303819.8581891004,1303819.8581894538,0.0,0.3038198581894538
no_trend_filter_top3,2026-04-27,3.535378500980228e-07,1318807.0639960612,1318807.063996415,0.0,0.3188070639964147
no_trend_filter_top3,2026-04-28,3.535522714553056e-07,1290783.7188731749,1290783.7188735283,0.0,0.2907837188735283
no_trend_filter_top3,2026-04-29,3.53566693400858e-07,1295329.676956776,1295329.6769571295,0.0,0.2953296769571296
no_trend_filter_top3,2026-04-30,3.535811159347039e-07,1295407.8596616576,1295407.8596620113,0.0,0.2954078596620113
no_trend_filter_top3,2026-05-06,4.5038177631795415e-09,1324293.2112899397,1324293.211289944,0.0176468929042838,0.3242932112899441
no_trend_filter_top3,2026-05-07,4.504001480892033e-09,1381052.9214597195,1381052.921459724,0.0,0.381052921459724
no_trend_filter_top3,2026-05-08,4.504185206098657e-09,1397490.133028552,1397490.1330285564,0.0,0.3974901330285563
no_trend_filter_top3,2026-05-11,4.504736426686368e-09,1445599.832214578,1445599.8322145825,0.0,0.4455998322145824
no_trend_filter_top3,2026-05-12,4.50492018187257e-09,1462571.5954513352,1462571.5954513396,0.0,0.4625715954513396
no_trend_filter_top3,2026-05-13,4.5051039445544315e-09,1516188.25540925,1516188.2554092545,0.0,0.5161882554092545
no_trend_filter_top3,2026-05-14,4.5052877147322575e-09,1497173.3313833403,1497173.331383345,0.0,0.4971733313833448
no_trend_filter_top3,2026-05-15,4.505471492406354e-09,1459261.618591644,1459261.6185916483,0.0,0.4592616185916482
no_trend_filter_top3,2026-05-18,3.924360498785973e-07,1433420.837766692,1433420.8377670846,0.6685227654261165,0.4334208377670845
no_trend_filter_top3,2026-05-19,3.924520579537847e-07,1399935.6516259732,1399935.6516263655,0.0,0.3999356516263657
no_trend_filter_top3,2026-05-20,3.924680666819664e-07,1409231.6236381629,1409231.6236385554,0.0,0.4092316236385553
no_trend_filter_top3,2026-05-21,3.924840760631689e-07,1379062.0774540908,1379062.0774544834,0.0,0.3790620774544833
no_trend_filter_top3,2026-05-22,3.925000860974189e-07,1426069.242609324,1426069.2426097165,0.0,0.4260692426097165
no_trend_filter_top3,2026-05-25,3.925481201187203e-07,1490688.5760845111,1490688.5760849037,0.0,0.4906885760849035
no_trend_filter_top3,2026-05-26,3.925641327654267e-07,1489400.6376371756,1489400.6376375682,0.0,0.4894006376375681
no_trend_filter_top3,2026-05-27,3.925801460653138e-07,1510711.1123888805,1510711.112389273,0.0,0.5107111123892729
no_trend_filter_top3,2026-05-28,3.925961600184082e-07,1524983.5919780473,1524983.5919784398,0.0,0.5249835919784398
no_trend_filter_top3,2026-05-29,3.9261217462473653e-07,1494843.5127136172,1494843.5127140095,0.0,0.4948435127140098
no_trend_filter_top3,2026-06-01,3.629247657954693e-07,1448887.1441686207,1448887.1441689837,1.3751471444356091,0.4488871441689837
no_trend_filter_top3,2026-06-02,3.629395700596036e-07,1535206.3974618765,1535206.3974622393,0.0,0.5352063974622392
no_trend_filter_top3,2026-06-03,3.629543749276269e-07,1602032.7092320928,1602032.7092324558,0.0,0.6020327092324558
no_trend_filter_top3,2026-06-04,3.629691803995636e-07,1608030.048954914,1608030.0489552768,0.0,0.6080300489552768
no_trend_filter_top3,2026-06-05,3.629839864754385e-07,1554098.4843853372,1554098.4843857002,0.0,0.5540984843857002
no_trend_filter_top3,2026-06-08,3.630284083269387e-07,1496724.8687598603,1496724.8687602233,0.0,0.4967248687602232
no_trend_filter_top3,2026-06-09,3.630432168188127e-07,1582173.0108922925,1582173.0108926557,0.0,0.5821730108926555
no_trend_filter_top3,2026-06-10,3.63058025914748e-07,1521652.9316739084,1521652.9316742714,0.0,0.5216529316742713
no_trend_filter_top3,2026-06-11,3.630728356147693e-07,1499330.8027449565,1499330.8027453194,0.0,0.4993308027453194
no_trend_filter_top3,2026-06-12,3.630876459189013e-07,1486389.0359185676,1486389.0359189303,0.0,0.4863890359189304
no_trend_filter_top3,2026-06-15,3.649620339274407e-07,1572582.028682233,1572582.028682598,1.2748161583472883,0.572582028682598
no_trend_filter_top3,2026-06-16,3.649769212949021e-07,1593733.3388533867,1593733.3388537518,0.0,0.5937333388537518
no_trend_filter_top3,2026-06-17,3.649918092696424e-07,1693028.639425047,1693028.639425412,0.0,0.6930286394254122
no_trend_filter_top3,2026-06-18,3.650066978516863e-07,1731209.6521819537,1731209.6521823187,0.0,0.7312096521823188
no_trend_filter_top3,2026-06-22,3.6506625825339314e-07,1777993.5517334489,1777993.551733814,0.0,0.7779935517338139
no_trend_filter_top3,2026-06-23,3.650811498723266e-07,1760602.6209344957,1760602.6209348608,0.0,0.7606026209348609
no_trend_filter_top3,2026-06-24,3.650960420987122e-07,1835401.623334302,1835401.6233346672,0.0,0.8354016233346673
no_trend_filter_top3,2026-06-25,3.651109349325748e-07,1890199.6064287503,1890199.6064291156,0.0,0.8901996064291153
no_trend_filter_top3,2026-06-26,3.651258283739392e-07,1892377.926622389,1892377.926622754,0.0,0.8923779266227541
no_trend_filter_top3,2026-06-29,5.208421498537064e-07,2060641.8431844525,2060641.843184973,0.6164740565889354,1.0606418431849731
